"LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","FirstFlrSF","SecondFlrSF","TotRmsAbvGrd","GarageArea","WoodDeckSF","ThreeSsnPorch","ScreenPorch","MoSold","Street_Grvl","Utilities_AllPub","Neighborhood_Edwards","Neighborhood_Mitchel","Neighborhood_NAmes","Neighborhood_NWAmes","Neighborhood_NoRidge","Neighborhood_OldTown","Neighborhood_StoneBr","Condition1_RRAe","Condition2_PosN","RoofStyle_Flat","RoofStyle_Gable","RoofStyle_Gambrel","RoofStyle_Hip","RoofStyle_Mansard","Exterior1st_BrkFace","ExterQual_Ex","Foundation_BrkTil","Foundation_CBlock","Foundation_PConc","BsmtQual_Ex","BsmtExposure_Gd","BsmtFinType1_LwQ","FullBath_1","FullBath_2"
7892,6,5,1979,1979,0,0,918,0,5,264,28,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
11414,7,8,1910,1993,0,0,1136,883,8,532,509,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2651,7,5,2000,2000,0,641,673,709,6,490,153,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5900,4,7,1923,1958,0,0,869,0,4,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9450,4,5,1954,1954,0,552,894,0,5,400,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
8816,5,6,1963,1963,0,651,1121,0,5,480,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12122,7,9,1961,2007,210,867,999,0,6,588,144,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
12203,8,5,1998,1999,975,854,1276,1336,8,676,250,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3182,7,5,2007,2007,16,0,1266,0,6,388,100,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11250,8,5,2002,2002,0,0,1149,1141,9,779,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10880,5,5,1950,1950,0,1040,1164,0,5,240,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5310,6,8,1910,2003,0,0,1001,634,5,255,394,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10159,9,5,2009,2010,450,1646,1940,0,8,606,168,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
12046,6,6,1976,1976,298,156,1118,912,8,551,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
8125,7,5,2006,2006,0,0,778,798,6,614,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9452,8,5,1997,1998,423,1074,1407,985,7,870,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
17671,8,9,1882,1986,0,216,916,826,8,424,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9760,6,8,1964,1993,340,536,1020,831,7,440,239,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8846,6,5,2005,2006,0,0,750,750,6,564,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12456,10,5,2006,2007,230,1172,1718,0,7,786,216,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
4712,4,7,1946,1950,0,384,774,456,5,305,0,0,63,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10659,5,6,1961,1961,0,915,1050,0,6,368,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11717,6,6,1970,1970,571,0,1442,0,6,615,371,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9786,3,4,1922,1950,0,0,1077,0,6,210,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6762,7,5,2006,2006,24,686,1208,0,6,632,105,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5400,5,6,1920,1950,0,0,691,0,4,216,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11957,8,5,2006,2006,53,24,1574,0,7,824,144,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11500,5,6,1976,1976,164,0,1680,0,8,528,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3182,7,5,2005,2006,16,16,1504,0,7,457,156,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8385,5,8,1977,1977,220,595,985,0,6,328,210,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12155,6,3,1970,1970,0,1237,1657,0,7,484,0,0,147,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2217,4,4,1970,1970,0,273,546,546,6,286,238,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12118,7,5,2004,2005,108,0,1710,0,7,550,100,0,180,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
6000,5,5,1926,1950,0,0,1008,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
21286,5,5,1948,1950,0,0,720,551,7,312,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
10592,6,7,1923,1996,0,0,900,602,7,180,96,0,53,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7200,5,4,1910,2006,0,247,1022,0,4,280,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
11664,6,5,1948,1950,206,336,1082,0,5,240,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8400,8,6,2001,2001,0,643,810,855,6,528,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11883,7,5,1996,1996,196,690,1504,0,6,478,115,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5814,8,5,1984,1984,0,1036,1360,0,4,565,63,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10784,7,5,1991,1992,76,0,802,670,7,402,164,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3013,7,5,2005,2005,145,16,1506,0,6,440,142,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
7024,4,5,2005,2005,0,1024,1132,0,5,451,252,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7406,7,5,2006,2006,84,684,1220,0,6,632,105,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9439,5,5,1930,1950,0,324,912,336,6,160,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
3182,7,5,2005,2006,14,16,1504,0,7,437,156,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15498,8,6,1976,1976,0,1165,2898,0,10,665,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7700,5,5,1972,1972,0,138,882,0,5,461,96,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
9300,5,5,1960,1960,324,697,1264,0,6,461,0,0,143,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9520,8,5,2007,2008,338,1513,1646,0,7,800,192,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
9492,5,5,1941,1950,0,368,968,408,6,240,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1680,6,7,1972,1972,281,317,672,546,7,264,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7082,5,8,1916,1995,0,0,948,980,10,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15863,7,3,1920,1970,0,523,1687,998,12,672,136,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
14541,8,7,1993,1993,0,1012,1352,1168,10,796,209,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8125,7,5,2002,2002,295,986,1654,0,6,900,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6305,5,7,1938,1950,0,0,954,0,5,240,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12898,9,5,2007,2008,70,1022,1620,0,6,912,228,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1
9240,8,5,2001,2002,396,0,1055,1208,7,905,0,0,189,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1533,4,6,1970,2008,0,0,798,546,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1477,4,4,1970,1970,0,509,630,0,3,286,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13125,5,4,1957,2000,67,168,1803,0,8,484,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9130,6,8,1966,2000,252,400,800,832,7,484,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5381,6,5,2005,2005,135,900,1306,0,5,624,170,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11839,7,5,1990,1990,99,1085,1532,797,10,514,192,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9600,8,5,1981,1981,0,1104,2524,0,9,542,474,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
16056,9,5,2005,2006,208,240,1992,876,11,716,214,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9245,5,5,1994,1995,0,686,990,0,5,672,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8993,7,5,2007,2007,0,0,1302,0,6,436,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11175,7,5,2007,2007,0,0,1316,0,6,440,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9500,6,6,1964,1978,272,442,1127,850,9,540,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8562,5,6,1957,2002,145,383,1526,0,7,364,116,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11367,8,5,2002,2002,210,932,1091,898,7,586,199,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11361,6,5,1976,1976,160,644,1523,0,7,478,0,0,189,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7052,7,5,2005,2005,240,659,1364,0,6,484,192,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
29959,7,6,1994,1994,0,595,979,871,7,467,168,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11308,9,5,2008,2008,154,936,1130,1054,10,836,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
11275,6,7,1932,1950,480,297,1096,895,7,432,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4920,8,5,2001,2001,0,616,1338,0,6,582,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
18000,3,4,1935,1950,0,0,894,0,6,1248,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13600,5,5,1900,1950,0,0,1422,915,10,560,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6000,6,6,1925,1980,0,397,1103,0,5,440,166,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11000,5,6,1966,1966,200,740,1154,0,6,480,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
14000,7,5,1996,1997,0,1201,1306,954,7,533,296,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
7837,6,7,1993,1994,0,0,799,772,7,380,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9760,6,6,1964,1964,360,674,798,813,7,442,328,0,189,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
3964,6,4,1973,1973,0,837,1291,1230,10,576,728,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
9600,5,7,1949,2003,0,220,893,0,4,576,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10152,5,5,1956,1956,120,586,1048,0,6,286,0,0,192,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11700,6,6,1968,1968,0,298,829,727,8,441,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7585,5,3,1948,1950,0,0,1002,454,7,280,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7950,6,6,1977,1977,140,535,698,728,6,440,252,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8556,7,5,2006,2006,0,0,1240,0,5,826,140,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13125,7,6,1940,1984,0,410,960,780,6,240,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10800,5,8,1936,1989,0,626,1096,370,7,566,436,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
15870,5,5,1969,1969,0,75,1096,0,6,299,240,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4435,6,5,2004,2004,169,662,848,0,3,420,140,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8775,5,5,1994,1994,0,495,990,0,5,299,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11040,6,7,1971,2004,144,656,1258,0,5,528,55,216,0,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7500,5,5,1963,1963,0,824,1040,0,5,308,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8749,7,5,2002,2002,100,0,1459,0,6,527,192,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8800,6,6,1964,1964,425,553,1251,0,6,461,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
13031,6,5,1995,1996,0,592,691,807,6,409,315,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9069,6,6,1992,1992,0,747,996,0,5,564,120,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1974,4,5,1973,1973,0,334,546,546,6,286,120,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10574,8,5,2005,2006,0,0,1082,871,9,1043,160,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2522,7,5,2004,2004,50,0,970,739,7,380,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3316,8,5,2005,2005,0,1039,1247,0,4,550,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2160,7,5,1999,2000,212,510,624,628,4,462,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8400,6,5,1925,1950,0,423,1390,304,7,576,342,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9230,5,8,1965,1998,166,661,1200,0,6,884,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5868,5,7,1956,2000,0,248,936,0,4,308,0,0,160,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9317,6,5,2006,2006,0,24,1314,0,6,440,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6882,6,7,1914,2006,0,0,773,582,7,0,136,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3696,8,5,1986,1986,0,0,1088,0,5,461,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6000,4,6,1936,1950,0,672,757,567,6,240,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11880,7,5,1978,1978,206,704,1601,0,7,478,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8400,2,5,1920,1950,0,290,438,0,3,246,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9758,5,5,1971,1971,0,412,950,0,5,280,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7000,5,7,1960,2002,45,588,1134,0,6,254,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8910,6,6,1959,1959,0,655,1194,0,6,539,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2016,5,5,1970,1970,304,0,630,672,6,440,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12256,8,5,1994,1995,362,1032,1500,1122,9,712,186,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
10357,7,5,1990,1991,0,738,1442,0,6,719,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23257,7,5,2006,2006,0,0,887,1134,9,422,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
8063,6,5,2000,2000,0,0,948,742,7,463,100,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11362,8,5,2004,2005,42,1039,1836,0,7,862,125,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
8000,6,5,1995,1996,0,219,773,885,8,431,224,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10480,7,6,1976,1976,660,403,1098,866,8,483,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7100,5,7,1957,1957,0,708,816,0,5,308,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8923,5,7,1953,2006,0,643,1008,0,6,240,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5400,5,7,1954,2000,0,415,833,0,4,326,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12085,8,5,2007,2007,328,1004,1734,0,7,928,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7750,8,5,2002,2002,0,353,779,640,7,527,120,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9764,5,7,1967,2003,0,702,894,0,5,450,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13825,5,6,1958,1987,0,0,1021,580,6,300,280,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7560,5,5,1959,1959,0,369,1040,0,6,286,140,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
8263,6,5,1920,1950,0,0,1012,0,6,308,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
10084,7,5,2005,2006,196,24,1552,0,7,782,144,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8926,4,3,1956,1956,0,0,960,0,5,288,64,0,160,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9405,5,9,1947,2008,0,0,698,0,4,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
9125,7,5,1992,1992,170,0,812,670,7,392,100,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10434,4,5,1955,1955,0,0,1005,0,5,672,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3684,7,5,2007,2007,130,0,1555,0,7,660,143,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14572,7,5,2004,2004,0,1300,1530,0,7,630,144,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11796,7,5,2004,2005,0,0,847,1112,8,434,100,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7200,5,5,1980,1980,180,936,936,0,4,672,49,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7804,4,3,1928,1950,0,622,1328,653,7,576,431,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10712,5,5,1991,1992,0,212,974,0,5,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9900,6,4,1880,1950,0,0,1178,1032,8,205,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
9828,8,5,1995,1995,0,584,1142,878,8,466,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
8773,6,5,1997,1997,0,0,916,684,7,460,100,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6180,6,5,1926,1950,0,0,986,0,5,180,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
9600,6,5,1950,1950,0,280,1032,220,6,288,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6342,5,8,1875,1996,0,0,780,240,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9819,6,5,1977,1977,0,1567,1567,0,5,714,264,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
8731,5,5,1920,1950,0,645,1167,0,6,495,0,0,126,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
